"Plot Title: Win_Ethan_Allen_Park"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20571737, SEN S/N: 20571737)","Coupler Detached (LGR S/N: 20571737)","Coupler Attached (LGR S/N: 20571737)","Stopped (LGR S/N: 20571737)","End Of File (LGR S/N: 20571737)"
1086,05/27/21 07:00:00 PM,20.674,,,,
1087,05/27/21 08:00:00 PM,21.127,,,,
1088,05/27/21 09:00:00 PM,21.509,,,,
1089,05/27/21 10:00:00 PM,21.628,,,,
1090,05/27/21 11:00:00 PM,21.533,,,,
1091,05/28/21 12:00:00 AM,21.294,,,,
1092,05/28/21 01:00:00 AM,20.960,,,,
1093,05/28/21 02:00:00 AM,20.555,,,,
1094,05/28/21 03:00:00 AM,20.174,,,,
1095,05/28/21 04:00:00 AM,19.793,,,,
1096,05/28/21 05:00:00 AM,19.508,,,,
1097,05/28/21 06:00:00 AM,19.246,,,,
1098,05/28/21 07:00:00 AM,19.008,,,,
1099,05/28/21 08:00:00 AM,18.818,,,,
1100,05/28/21 09:00:00 AM,18.747,,,,
1101,05/28/21 10:00:00 AM,18.699,,,,
1102,05/28/21 11:00:00 AM,18.723,,,,
1103,05/28/21 12:00:00 PM,18.747,,,,
1104,05/28/21 01:00:00 PM,18.794,,,,
1105,05/28/21 02:00:00 PM,18.961,,,,
1106,05/28/21 03:00:00 PM,19.175,,,,
1107,05/28/21 04:00:00 PM,19.294,,,,
1108,05/28/21 05:00:00 PM,19.413,,,,
1109,05/28/21 06:00:00 PM,19.579,,,,
1110,05/28/21 07:00:00 PM,19.651,,,,
1111,05/28/21 08:00:00 PM,19.627,,,,
1112,05/28/21 09:00:00 PM,19.651,,,,
1113,05/28/21 10:00:00 PM,19.627,,,,
1114,05/28/21 11:00:00 PM,19.532,,,,
1115,05/29/21 12:00:00 AM,19.413,,,,
1116,05/29/21 01:00:00 AM,19.246,,,,
1117,05/29/21 02:00:00 AM,19.032,,,,
1118,05/29/21 03:00:00 AM,18.842,,,,
1119,05/29/21 04:00:00 AM,18.675,,,,
1120,05/29/21 05:00:00 AM,18.485,,,,
1121,05/29/21 06:00:00 AM,18.319,,,,
1122,05/29/21 07:00:00 AM,18.176,,,,
1123,05/29/21 08:00:00 AM,18.057,,,,
1124,05/29/21 09:00:00 AM,17.915,,,,
1125,05/29/21 10:00:00 AM,17.819,,,,
1126,05/29/21 11:00:00 AM,17.748,,,,
1127,05/29/21 12:00:00 PM,17.724,,,,
1128,05/29/21 01:00:00 PM,17.796,,,,
1129,05/29/21 02:00:00 PM,17.843,,,,
1130,05/29/21 03:00:00 PM,18.010,,,,
1131,05/29/21 04:00:00 PM,18.129,,,,
1132,05/29/21 05:00:00 PM,18.414,,,,
1133,05/29/21 06:00:00 PM,18.557,,,,
1134,05/29/21 07:00:00 PM,18.913,,,,
1135,05/29/21 08:00:00 PM,19.199,,,,
1136,05/29/21 09:00:00 PM,19.389,,,,
1137,05/29/21 10:00:00 PM,19.579,,,,
1138,05/29/21 11:00:00 PM,19.603,,,,
1139,05/30/21 12:00:00 AM,19.603,,,,
1140,05/30/21 01:00:00 AM,19.532,,,,
1141,05/30/21 02:00:00 AM,19.436,,,,
1142,05/30/21 03:00:00 AM,19.246,,,,
1143,05/30/21 04:00:00 AM,19.008,,,,
1144,05/30/21 05:00:00 AM,18.771,,,,
1145,05/30/21 06:00:00 AM,18.557,,,,
1146,05/30/21 07:00:00 AM,18.295,,,,
1147,05/30/21 08:00:00 AM,18.033,,,,
1148,05/30/21 09:00:00 AM,17.772,,,,
1149,05/30/21 10:00:00 AM,17.510,,,,
1150,05/30/21 11:00:00 AM,17.296,,,,
1151,05/30/21 12:00:00 PM,17.201,,,,
1152,05/30/21 01:00:00 PM,17.201,,,,
1153,05/30/21 02:00:00 PM,17.177,,,,
1154,05/30/21 03:00:00 PM,17.177,,,,
1155,05/30/21 04:00:00 PM,17.225,,,,
1156,05/30/21 05:00:00 PM,17.320,,,,
1157,05/30/21 06:00:00 PM,17.391,,,,
1158,05/30/21 07:00:00 PM,17.439,,,,
1159,05/30/21 08:00:00 PM,17.534,,,,
1160,05/30/21 09:00:00 PM,17.629,,,,
1161,05/30/21 10:00:00 PM,17.724,,,,
1162,05/30/21 11:00:00 PM,17.772,,,,
1163,05/31/21 12:00:00 AM,17.819,,,,
1164,05/31/21 01:00:00 AM,17.819,,,,
1165,05/31/21 02:00:00 AM,17.796,,,,
1166,05/31/21 03:00:00 AM,17.748,,,,
1167,05/31/21 04:00:00 AM,17.677,,,,
1168,05/31/21 05:00:00 AM,17.605,,,,
1169,05/31/21 06:00:00 AM,17.486,,,,
1170,05/31/21 07:00:00 AM,17.368,,,,
1171,05/31/21 08:00:00 AM,17.225,,,,
1172,05/31/21 09:00:00 AM,17.106,,,,
1173,05/31/21 10:00:00 AM,16.963,,,,
1174,05/31/21 11:00:00 AM,16.796,,,,
1175,05/31/21 12:00:00 PM,16.630,,,,
1176,05/31/21 01:00:00 PM,16.463,,,,
1177,05/31/21 02:00:00 PM,16.320,,,,
1178,05/31/21 03:00:00 PM,16.201,,,,
1179,05/31/21 04:00:00 PM,16.106,,,,
1180,05/31/21 05:00:00 PM,16.058,,,,
1181,05/31/21 06:00:00 PM,16.058,,,,
1182,05/31/21 07:00:00 PM,16.106,,,,
1183,05/31/21 08:00:00 PM,16.249,,,,
1184,05/31/21 09:00:00 PM,16.392,,,,
1185,05/31/21 10:00:00 PM,16.463,,,,
1186,05/31/21 11:00:00 PM,16.558,,,,
1187,06/01/21 12:00:00 AM,16.677,,,,
1188,06/01/21 01:00:00 AM,16.701,,,,
1189,06/01/21 02:00:00 AM,16.725,,,,
1190,06/01/21 03:00:00 AM,16.701,,,,
1191,06/01/21 04:00:00 AM,16.606,,,,
1192,06/01/21 05:00:00 AM,16.487,,,,
1193,06/01/21 06:00:00 AM,16.344,,,,
1194,06/01/21 07:00:00 AM,16.177,,,,
1195,06/01/21 08:00:00 AM,15.986,,,,
1196,06/01/21 09:00:00 AM,15.843,,,,
1197,06/01/21 10:00:00 AM,15.700,,,,
1198,06/01/21 11:00:00 AM,15.629,,,,
1199,06/01/21 12:00:00 PM,15.557,,,,
1200,06/01/21 01:00:00 PM,15.461,,,,
1201,06/01/21 02:00:00 PM,15.390,,,,
1202,06/01/21 03:00:00 PM,15.461,,,,
1203,06/01/21 04:00:00 PM,15.605,,,,
1204,06/01/21 05:00:00 PM,15.843,,,,
1205,06/01/21 06:00:00 PM,16.201,,,,
1206,06/01/21 07:00:00 PM,16.511,,,,
1207,06/01/21 08:00:00 PM,16.773,,,,
1208,06/01/21 09:00:00 PM,17.082,,,,
1209,06/01/21 10:00:00 PM,17.296,,,,
1210,06/01/21 11:00:00 PM,17.439,,,,
1211,06/02/21 12:00:00 AM,17.486,,,,
1212,06/02/21 01:00:00 AM,17.463,,,,
1213,06/02/21 02:00:00 AM,17.344,,,,
1214,06/02/21 03:00:00 AM,17.153,,,,
1215,06/02/21 04:00:00 AM,16.868,,,,
1216,06/02/21 05:00:00 AM,16.582,,,,
1217,06/02/21 06:00:00 AM,16.249,,,,
1218,06/02/21 07:00:00 AM,15.963,,,,
1219,06/02/21 08:00:00 AM,15.700,,,,
1220,06/02/21 09:00:00 AM,15.485,,,,
1221,06/02/21 10:00:00 AM,15.294,,,,
1222,06/02/21 11:00:00 AM,15.175,,,,
1223,06/02/21 12:00:00 PM,15.199,,,,
1224,06/02/21 01:00:00 PM,15.318,,,,
1225,06/02/21 02:00:00 PM,15.557,,,,
1226,06/02/21 03:00:00 PM,15.796,,,,
1227,06/02/21 04:00:00 PM,16.177,,,,
1228,06/02/21 05:00:00 PM,16.582,,,,
1229,06/02/21 06:00:00 PM,16.987,,,,
1230,06/02/21 07:00:00 PM,17.463,,,,
1231,06/02/21 08:00:00 PM,17.867,,,,
1232,06/02/21 09:00:00 PM,18.224,,,,
1233,06/02/21 10:00:00 PM,18.414,,,,
1234,06/02/21 11:00:00 PM,18.533,,,,
1235,06/03/21 12:00:00 AM,18.533,,,,
1236,06/03/21 01:00:00 AM,18.461,,,,
1237,06/03/21 02:00:00 AM,18.224,,,,
1238,06/03/21 03:00:00 AM,17.915,,,,
1239,06/03/21 04:00:00 AM,17.629,,,,
1240,06/03/21 05:00:00 AM,17.296,,,,
1241,06/03/21 06:00:00 AM,16.963,,,,
1242,06/03/21 07:00:00 AM,16.630,,,,
1243,06/03/21 08:00:00 AM,16.368,,,,
1244,06/03/21 09:00:00 AM,16.177,,,,
1245,06/03/21 10:00:00 AM,16.058,,,,
1246,06/03/21 11:00:00 AM,15.986,,,,
1247,06/03/21 12:00:00 PM,15.986,,,,
1248,06/03/21 01:00:00 PM,16.058,,,,
1249,06/03/21 02:00:00 PM,16.106,,,,
1250,06/03/21 03:00:00 PM,16.201,,,,
1251,06/03/21 04:00:00 PM,16.320,,,,
1252,06/03/21 05:00:00 PM,16.439,,,,
1253,06/03/21 06:00:00 PM,16.606,,,,
1254,06/03/21 07:00:00 PM,16.820,,,,
1255,06/03/21 08:00:00 PM,17.106,,,,
1256,06/03/21 09:00:00 PM,17.368,,,,
1257,06/03/21 10:00:00 PM,17.605,,,,
1258,06/03/21 11:00:00 PM,17.772,,,,
1259,06/04/21 12:00:00 AM,17.843,,,,
1260,06/04/21 01:00:00 AM,17.843,,,,
1261,06/04/21 02:00:00 AM,17.819,,,,
1262,06/04/21 03:00:00 AM,17.748,,,,
1263,06/04/21 04:00:00 AM,17.677,,,,
1264,06/04/21 05:00:00 AM,17.558,,,,
1265,06/04/21 06:00:00 AM,17.439,,,,
1266,06/04/21 07:00:00 AM,17.320,,,,
1267,06/04/21 08:00:00 AM,17.177,,,,
1268,06/04/21 09:00:00 AM,17.082,,,,
1269,06/04/21 10:00:00 AM,17.011,,,,
1270,06/04/21 11:00:00 AM,16.963,,,,
1271,06/04/21 12:00:00 PM,16.963,,,,
1272,06/04/21 01:00:00 PM,17.058,,,,
1273,06/04/21 02:00:00 PM,17.225,,,,
1274,06/04/21 03:00:00 PM,17.439,,,,
1275,06/04/21 04:00:00 PM,17.819,,,,
1276,06/04/21 05:00:00 PM,18.247,,,,
1277,06/04/21 06:00:00 PM,18.152,,,,
1278,06/04/21 07:00:00 PM,18.604,,,,
1279,06/04/21 08:00:00 PM,18.889,,,,
1280,06/04/21 09:00:00 PM,19.127,,,,
1281,06/04/21 10:00:00 PM,19.365,,,,
1282,06/04/21 11:00:00 PM,19.579,,,,
1283,06/05/21 12:00:00 AM,19.698,,,,
1284,06/05/21 01:00:00 AM,19.698,,,,
1285,06/05/21 02:00:00 AM,19.651,,,,
1286,06/05/21 03:00:00 AM,19.532,,,,
1287,06/05/21 04:00:00 AM,19.389,,,,
1288,06/05/21 05:00:00 AM,19.175,,,,
1289,06/05/21 06:00:00 AM,18.937,,,,
1290,06/05/21 07:00:00 AM,18.723,,,,
1291,06/05/21 08:00:00 AM,18.557,,,,
1292,06/05/21 09:00:00 AM,18.438,,,,
1293,06/05/21 10:00:00 AM,18.390,,,,
1294,06/05/21 11:00:00 AM,18.390,,,,
1295,06/05/21 12:00:00 PM,18.509,,,,
1296,06/05/21 01:00:00 PM,18.652,,,,
1297,06/05/21 02:00:00 PM,18.842,,,,
1298,06/05/21 03:00:00 PM,19.127,,,,
1299,06/05/21 04:00:00 PM,19.579,,,,
1300,06/05/21 05:00:00 PM,19.936,,,,
1301,06/05/21 06:00:00 PM,20.341,,,,
1302,06/05/21 07:00:00 PM,20.770,,,,
1303,06/05/21 08:00:00 PM,21.175,,,,
1304,06/05/21 09:00:00 PM,21.485,,,,
1305,06/05/21 10:00:00 PM,21.628,,,,
1306,06/05/21 11:00:00 PM,21.652,,,,
1307,06/06/21 12:00:00 AM,21.557,,,,
1308,06/06/21 01:00:00 AM,21.366,,,,
1309,06/06/21 02:00:00 AM,21.032,,,,
1310,06/06/21 03:00:00 AM,20.698,,,,
1311,06/06/21 04:00:00 AM,20.412,,,,
1312,06/06/21 05:00:00 AM,20.174,,,,
1313,06/06/21 06:00:00 AM,20.007,,,,
1314,06/06/21 07:00:00 AM,19.865,,,,
1315,06/06/21 08:00:00 AM,19.770,,,,
1316,06/06/21 09:00:00 AM,19.722,,,,
1317,06/06/21 10:00:00 AM,19.698,,,,
1318,06/06/21 11:00:00 AM,19.698,,,,
1319,06/06/21 12:00:00 PM,19.793,,,,
1320,06/06/21 01:00:00 PM,19.960,,,,
1321,06/06/21 02:00:00 PM,20.174,,,,
1322,06/06/21 03:00:00 PM,20.460,,,,
1323,06/06/21 04:00:00 PM,20.889,,,,
1324,06/06/21 05:00:00 PM,21.413,,,,
1325,06/06/21 06:00:00 PM,21.915,,,,
1326,06/06/21 07:00:00 PM,22.393,,,,
1327,06/06/21 08:00:00 PM,22.872,,,,
1328,06/06/21 09:00:00 PM,23.328,,,,
1329,06/06/21 10:00:00 PM,23.569,,,,
1330,06/06/21 11:00:00 PM,23.665,,,,
1331,06/07/21 12:00:00 AM,23.689,,,,
1332,06/07/21 01:00:00 AM,23.569,,,,
1333,06/07/21 02:00:00 AM,23.352,,,,
1334,06/07/21 03:00:00 AM,23.112,,,,
1335,06/07/21 04:00:00 AM,22.920,,,,
1336,06/07/21 05:00:00 AM,22.681,,,,
1337,06/07/21 06:00:00 AM,22.513,,,,
1338,06/07/21 07:00:00 AM,22.321,,,,
1339,06/07/21 08:00:00 AM,22.130,,,,
1340,06/07/21 09:00:00 AM,21.939,,,,
1341,06/07/21 10:00:00 AM,21.795,,,,
1342,06/07/21 11:00:00 AM,21.700,,,,
1343,06/07/21 12:00:00 PM,21.772,,,,
1344,06/07/21 01:00:00 PM,21.915,,,,
1345,06/07/21 02:00:00 PM,22.082,,,,
1346,06/07/21 03:00:00 PM,22.298,,,,
1347,06/07/21 04:00:00 PM,22.609,,,,
1348,06/07/21 05:00:00 PM,23.016,,,,
1349,06/07/21 06:00:00 PM,23.448,,,,
1350,06/07/21 07:00:00 PM,23.930,,,,
1351,06/07/21 08:00:00 PM,24.968,,,,
1352,06/07/21 09:00:00 PM,25.453,,,,
1353,06/07/21 10:00:00 PM,31.714,,,,
1354,06/07/21 10:26:02 PM,,,Logged,,
1355,06/07/21 10:26:05 PM,,Logged,,,
1356,06/07/21 10:26:52 PM,,,Logged,,
1357,06/07/21 10:27:17 PM,,Logged,,,
1358,06/07/21 10:28:03 PM,,,Logged,,
1359,06/07/21 10:28:19 PM,,,,Logged,Logged
